"sc-jGFFOr href","sc-s1isp7-5 src","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hp8d8a-0","sc-1q7bklc-1","sc-rbbb40-0","sc-1hez2tp-0 3","sc-1hez2tp-0 4","sc-s1isp7-5 src 2","sc-1hez2tp-0 5","sc-s1isp7-5 src 3","sc-1hez2tp-0 6","sc-s1isp7-5 src 4","sc-1hez2tp-0 7","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-jGFFOr href 2","sc-s1isp7-5 src 8","sc-1hez2tp-0 8","sc-1hez2tp-0 9","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 10","sc-1hez2tp-0 11","sc-s1isp7-5 src 9","sc-jGFFOr href 3","sc-s1isp7-5 src 10","sc-1hez2tp-0 13","sc-1hez2tp-0 14","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 15","sc-s1isp7-5 src 11","sc-1hez2tp-0 17","sc-s1isp7-5 src 12","sc-1hez2tp-0 18","sc-s1isp7-5 src 13","sc-1hez2tp-0 19","sc-s1isp7-5 src 14","sc-s1isp7-5 src 15","sc-s1isp7-5 src 16","sc-s1isp7-5 src 17","sc-1hez2tp-0 21","sc-s1isp7-5 src 18","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21","sc-s1isp7-5 src 22","sc-1hez2tp-0 22","sc-1q7bklc-1 4","sc-rbbb40-0 4"
"https://www.zomato.com/mumbai/the-darjeeling-1-khar/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 1pm","The Darjeeling","4.3","star-fill","Tibetan, Nepalese, Momos, Chinese, Seafood, Sichuan","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","700+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","700+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/cake-factory-1-santacruz-east/order","","50% OFF up to 100","Opens at 12noon","Cake Factory","","","Bakery, Desserts","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/rakesh-da-dhaba-sion/order","","50% OFF up to 100","Currently not accepting orders","Rakesh Da Dhaba","3.7","star-fill","North Indian","","275+ orders placed from here recently","","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","275+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","4.0","star-fill"
"https://www.zomato.com/mumbai/heng-bok-santacruz-west/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12noon","Heng Bok","3.8","star-fill","Korean, Sushi","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","325+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","325+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/welcome-fast-food-and-juice-centre-1-kurla/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Temporarily closed for dining, will be back soon!","Welcome Fast Food And Juice Centre","","","Beverages, Street Food, Fast Food, South Indian, Lebanese, Shake","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/food-garage-sion/order","","50% OFF up to 100","Opens at 12noon","Food Garage","3.6","star-fill","Chinese, North Indian, Mughlai, Biryani, Sichuan","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","500+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","500+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","250+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","4.3","star-fill"
"https://www.zomato.com/mumbai/origami-japanese-korean-restaurant-bandra-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12noon","Origami Japanese & Korean Restaurant","3.7","star-fill","Japanese, Korean, Sushi, BBQ, Chinese, Desserts","₹150 for one","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/natural-fresh-ice-cream-kurla/order","","50% OFF up to 100","Opens at 12noon","Natural Fresh Ice Cream","","","Desserts, Ice Cream, Beverages, Shake","₹150 for one","","https://www.zomato.com/mumbai/jay-maharashtra-chinese-corner-chembur/order","","50% OFF up to 100","Opens at 1pm","Jay Maharashtra Chinese Corner","3.6","star-fill","Lebanese, Biryani, North Indian","","300+ orders placed from here recently","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","4.2","star-fill"
"https://www.zomato.com/mumbai/mars-eatery-chinese-corner-santacruz-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12noon","Mar's Eatery Chinese Corner","4.1","star-fill","Chinese, Sichuan","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","375+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","375+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/o-pedro-bandra-kurla-complex/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","","O Pedro","","","Goan, Beverages, Finger Food","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/burma-burma-santacruz-east/order","","50% OFF up to 100","Opens in 17 minutes","Burma Burma","4.4","star-fill","Chinese, Salad, Burmese, Bubble Tea, Asian, Beverages","","1625+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1625+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","4.2","star-fill"
"https://www.zomato.com/mumbai/tuki-santacruz-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12noon","Tuki","3.7","star-fill","Asian, Chinese, Thai","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","850+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","850+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/zippyfeed-1-sion/order","","50% OFF up to 100","Opens at 3pm","Zippyfeed","","","Fast Food, Biryani, Momos, Rolls, Kebab, North Indian","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/soda-bottle-opener-wala-bandra-kurla-complex/order","","50% OFF up to 100","Opens at 12noon","Soda Bottle Opener Wala","3.9","star-fill","Parsi, North Indian, Rolls, Street Food, Desserts, Beverages","","1000+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1000+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","4.1","star-fill"
"https://www.zomato.com/mumbai/mumbai-51-the-foodie-adda-bandra-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12:30pm","Mumbai 51 - The Foodie Adda","3.8","star-fill","Shawarma","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","125+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","125+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/taj-king-falooda-kurla/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 2pm","Taj King Falooda","","","Burger, Pasta, Fast Food","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/national-restaurant-bandra-talao-bandra-west/order","","50% OFF up to 100","Opens in 17 minutes","National Restaurant","4.2","star-fill","North Indian","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","675+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","675+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","350+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","4.2","star-fill"
"https://www.zomato.com/mumbai/what-the-fries-santacruz-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12noon","What The Fries","4.0","star-fill","Burger, Momos, Fast Food, Mexican, Shake, Beverages","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","725+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","725+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/krishna-restaurant-bandra-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Currently not accepting orders","Krishna Restaurant","","","North Indian, Chinese, Mughlai, Seafood, Thai, Sichuan","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/ravi-juice-center-1-bandra-east/order","","50% OFF up to 100","Opens at 12:30pm","Ravi Juice Center","4.2","star-fill","Juices, Beverages, Shake","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","150+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","150+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1400+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Pro extra 10% OFF","3.8","star-fill"
"https://www.zomato.com/mumbai/king-chilli-oriental-restaurant-santacruz-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12noon","King Chilli Oriental Restaurant","3.3","star-fill","Chinese, Asian, Seafood, Sichuan","₹150 for one","","250+ orders placed from here recently","","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","250+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/jai-hind-lunch-home-santacruz-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens tomorrow at 11am","Jai Hind Lunch Home","","","Konkan, Malwani, North Indian, Seafood, Chinese","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/angrezi-dhaba-bandra-east/order","","50% OFF up to 100","Opens at 12noon","Angrezi Dhaba","3.4","star-fill","North Indian, Biryani, Chinese, Mughlai, Seafood, Kebab, Desserts","","125+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","125+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Pro extra 25% OFF","3.9","star-fill"
"https://www.zomato.com/mumbai/swage-a-stomach-settler-sion/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 1pm","Swage A Stomach Settler","4.0","star-fill","Fast Food, Pizza, Burger, Beverages","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","2050+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","2050+ orders placed from here recently","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/the-shawarma-and-momo-factory-sion/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 2pm","The Shawarma and Momo Factory","","","Lebanese, Momos","₹150 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/mexibay-mexican-kitchen-bandra-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12noon","Mexibay Mexican Kitchen","4.1","star-fill","Mexican, Fast Food","","1375+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1375+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","Pro extra 10% OFF","4.0","star-fill"
"https://www.zomato.com/mumbai/cincin-bandra-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Opens at 12noon","CinCin","","","Italian, European, Pasta, Pizza, Continental","₹150 for one","","825+ orders placed from here recently","","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","825+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","4.3","star-fill"
"https://www.zomato.com/mumbai/cafe-arfa-near-andheri-west-station/order","https://b.zmtcdn.com/data/pictures/chains/1/19322501/ae3eb23767be0dad45761be2293cfeb6_o2_featured_v2.jpg","50% OFF up to 100","59 min","Cafe Arfa","4.1","star-fill","Chinese, North Indian, Mughlai, Fast Food, Biryani, Beverages, Sichuan","₹250 for one","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","5125+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","5125+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/sadak-chaap-tandoori-chaaps-snackss-chembur/order","https://b.zmtcdn.com/data/pictures/chains/1/32561/8ac4280bf76fc11ca12850efa2978aa3_o2_featured_v2.jpg","50% OFF up to 100","48 min","Sadak Chaap - Tandoori Chaaps & Snackss","4.1","star-fill","North Indian, Biryani, Rolls, Beverages","₹250 for one","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/malvan-tadka-chembur/order","","50% OFF up to 100","52 min","Malvan Tadka","3.8","star-fill","Malwani, North Indian, Chinese, Mughlai, Seafood, Biryani","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","400+ orders placed from here recently","","","","","","","","","","https://b.zmtcdn.com/data/pictures/chains/0/45120/ba5c587ae4621a82921b62a63199e495_o2_featured_v2.jpg","","","","","Pro extra 10% OFF","",""
"https://www.zomato.com/mumbai/pride-kitchen-hyderabadi-biryani-mahim/order","https://b.zmtcdn.com/data/pictures/0/19611840/e4aa821bcdfe70d37615edb076fca830_o2_featured_v2.jpg","50% OFF up to 100","37 min","Pride Kitchen Hyderabadi Biryani","4.2","star-fill","Biryani, Kebab, Chinese","₹250 for one","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","1025+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1025+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/jamai-shoshthi-bandra-east/order","https://b.zmtcdn.com/data/pictures/5/20381795/0fcba758661474666687d5d363a0b9be_o2_featured_v2.jpg","50% OFF up to 100","36 min","Jamai Shoshthi","","","Bengali, Biryani","₹250 for one","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/havmor-ice-cream-2-chakala/order","","50% OFF up to 100","31 min","Havmor Ice Cream","3.9","star-fill","Ice Cream, Desserts, Beverages","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","450+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","450+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://b.zmtcdn.com/data/pictures/chains/9/39699/9ba2f53cb5610cf7abcb82fdbfb15d87_o2_featured_v2.jpg","","","","","","3.5","star-fill"
"https://www.zomato.com/mumbai/punjab-grill-bandra-kurla-complex/order","https://b.zmtcdn.com/data/pictures/chains/6/18175486/9a2ddcfcd2717e31d9978ba81f74d4ef_o2_featured_v2.jpg","50% OFF up to 100","30 min","Punjab Grill","4.2","star-fill","North Indian, Mughlai, Kebab, Street Food, Desserts, Beverages","₹250 for one","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","2400+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","2400+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/trupti-farsan-sweets-near-andheri-west-station/order","https://b.zmtcdn.com/data/pictures/5/18747095/11b5b03c7833703f31d489a613ebd2a6_o2_featured_v2.jpg","50% OFF up to 100","43 min","Trupti Farsan & Sweets","3.9","star-fill","Mithai, Street Food, Gujarati","₹250 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/mainland-china-2-sakinaka/order","https://b.zmtcdn.com/data/pictures/chains/5/34895/bf8ee7adee3160a75f05a941472f926c_o2_featured_v2.jpg","50% OFF up to 100","64 min","Mainland China","4.0","star-fill","Chinese, Momos, Thai, Asian, Seafood, Sushi, Beverages, Sichuan","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","1325+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1325+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","7825+ orders placed from here recently","","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","Pro extra 10% OFF","",""
"https://www.zomato.com/mumbai/shree-savariya-pav-bhaji-center-near-andheri-east-station/order","https://b.zmtcdn.com/data/pictures/9/19649639/30ba89195cdfb05f28ed1ddea1dadec7_o2_featured_v2.jpg","50% OFF up to 100","37 min","Shree Savariya Pav Bhaji Center","4.0","star-fill","Street Food","₹250 for one","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","4250+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","4250+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/martand-misal-dadar-west/order","https://b.zmtcdn.com/data/pictures/8/19627838/339bb9d3758a6078c7f8a7db996b0854_o2_featured_v2.jpg","50% OFF up to 100","38 min","Martand Misal","3.7","star-fill","Street Food, Maharashtrian, Beverages","₹250 for one","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oh-calcutta-marol/order","","50% OFF up to 100","65 min","Oh! Calcutta","4.2","star-fill","Bengali, Biryani","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","1275+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1275+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://b.zmtcdn.com/data/pictures/chains/5/34075/529c3b14acc8bff36d5190d248c89b8e_o2_featured_v2.jpg","","","","","","",""
