"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hp8d8a-0","sc-1q7bklc-1","sc-rbbb40-0","sc-1hez2tp-0 3","sc-1hez2tp-0 4","sc-1hez2tp-0 5","sc-1hez2tp-0 6","sc-1hez2tp-0 7","sc-1hez2tp-0 8","sc-1hez2tp-0 9","sc-1hez2tp-0 10","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 11","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-1hez2tp-0 14","sc-s1isp7-5 src 11","sc-1hez2tp-0 15","sc-s1isp7-5 src 12","sc-s1isp7-5 src 13","sc-s1isp7-5 src 14","sc-s1isp7-5 src 15","sc-1hez2tp-0 16","sc-1hez2tp-0 17","sc-1hez2tp-0 18","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 19","sc-1hez2tp-0 20","sc-s1isp7-5 src 16","sc-1hez2tp-0 21","sc-s1isp7-5 src 17","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21","sc-jGFFOr href","sc-jGFFOr href 2","sc-jGFFOr href 3","sc-1q7bklc-1 4","sc-rbbb40-0 4"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","","","50% OFF up to 100","42 min","Sattvik Tiffin Co.","4.0","star-fill","North Indian, Street Food, Chinese, Beverages, Sichuan","₹100 for one","675+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","675+ orders placed from here recently","20% OFF","","53 min","Mumbaiya Pav Bhaji","3.0","star-fill","Street Food","","₹100 for one","","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","50 min","North Indian, Chinese, Mughlai, Sichuan","₹100 for one","Grill King","3.5","star-fill","1150+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/mahakali-restaurants","1150+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/sattvik-tiffin-co-goregaon-east/order","https://www.zomato.com/mumbai/mumbaiya-pav-bhaji-kurla/order","https://www.zomato.com/mumbai/grill-king-1-goregaon-east/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","38 min","Dum Matka","3.6","star-fill","Biryani, Kebab, North Indian","₹100 for one","825+ orders placed from here recently","Restaurant partner follows WHO protocol","825+ orders placed from here recently","50% OFF up to 100","49 min","Bakery, Desserts","Zinque Patisserie","New","star-fill","₹100 for one","1125+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1125+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","40% OFF","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","59 min","Shake, Beverages","₹100 for one","Beri Beri","","","","","","","","","","","https://www.zomato.com/mumbai/dum-matka-1-goregaon-east/order","https://www.zomato.com/mumbai/zinque-patisserie-khar/order","https://www.zomato.com/mumbai/beri-beri-kurla/order","4.2","star-fill"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","52 min","Grill & Chill","3.6","star-fill","Sandwich, Fast Food, Street Food, Beverages, Shake, Burger, Hot dogs, Sichuan","₹100 for one","525+ orders placed from here recently","Restaurant partner follows WHO protocol","525+ orders placed from here recently","50% OFF up to 100","50 min","North Indian, Mughlai, Chinese, Biryani","Shahi Restaurant","","","₹100 for one","1175+ orders placed from here recently","Restaurant partner follows WHO protocol","1175+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","38 min","Ice Cream, Desserts","₹100 for one","Myfroyoland Premium Frozen Yoghurt","4.0","star-fill","300+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/mahakali-restaurants","300+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/grill-chill-santacruz-east/order","https://www.zomato.com/mumbai/shahi-restaurant-ghatkopar-west/order","https://www.zomato.com/mumbai/myfroyoland-premium-frozen-yoghurt-powai/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","41 min","HAS Juices & More","3.6","star-fill","Juices, Shake, Fast Food","₹200 for one","150+ orders placed from here recently","Restaurant partner follows WHO protocol","150+ orders placed from here recently","50% OFF up to 100","61 min","North Indian, Chinese, South Indian, Fast Food, Street Food, Beverages, Desserts, Sichuan","Hotel Shri Devi By Shree Sadguru Pure Veg","3.8","star-fill","₹200 for one","375+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","375+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","43 min","Chinese, Thai, Asian, Seafood, Momos, Sichuan","₹200 for one","Asian Wok","3.9","star-fill","1325+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/mahakali-restaurants","1325+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/has-juices-more-goregaon-east/order","https://www.zomato.com/mumbai/hotel-shri-devi-by-shree-sadguru-pure-veg-ghatkopar-east/order","https://www.zomato.com/mumbai/asian-wok-powai/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","","","50% OFF up to 100","53 min","Flavours Of China","4.0","star-fill","Chinese, Thai, Sichuan","₹200 for one","950+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","950+ orders placed from here recently","50% OFF up to 100","","30 min","Bhatti Chicken Wings","","","Fast Food, North Indian, Roast Chicken, BBQ","","₹200 for one","","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","60 min","Asian, Sushi, Chinese, Japanese, Thai, Beverages","₹200 for one","Kuai Kitchen","4.1","star-fill","3000+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/mahakali-restaurants","3000+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/flavours-of-china-bandra-east/order","https://www.zomato.com/mumbai/bhatti-chicken-wings-mahakali/order","https://www.zomato.com/mumbai/kuai-kitchen-linking-road-bandra-west/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","61 min","Plush","4.0","star-fill","Continental, Italian, Healthy Food, Desserts, Beverages, Shake","₹200 for one","175+ orders placed from here recently","Restaurant partner follows WHO protocol","175+ orders placed from here recently","50% OFF up to 100","47 min","Bakery, Desserts","Cheese Cake Villa","","","₹200 for one","550+ orders placed from here recently","","","","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","29 min","Biryani, Chinese, Mughlai, North Indian, Maharashtrian, Sichuan","₹200 for one","Cafe Sifarish Restaurant","3.9","star-fill","450+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/mahakali-restaurants","450+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/plush-pali-hill-bandra-west/order","https://www.zomato.com/mumbai/cheese-cake-villa-1-powai/order","https://www.zomato.com/mumbai/cafe-sifarish-restaurant-mahakali/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","50% OFF up to 100","46 min","7th Heaven","","","Bakery, Desserts","₹200 for one","1300+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1300+ orders placed from here recently","50% OFF up to 100","51 min","North Indian, Continental, Mexican, Salad, Asian, Desserts","Urban Street Café","","","₹200 for one","575+ orders placed from here recently","","","","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","68 min","Desserts","₹200 for one","Kunafa World","4.1","star-fill","800+ orders placed from here recently","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/7th-heaven-malad-east/order","https://www.zomato.com/mumbai/urban-street-caf%C3%A9-khar/order","https://www.zomato.com/mumbai/kunafa-world-pali-hill-bandra-west/order","4.2","star-fill"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","45 min","Kings Shawarma","","","Shawarma, Burger, Fast Food, Arabian","₹150 for one","100+ orders placed from here recently","Restaurant partner follows WHO protocol","100+ orders placed from here recently","50% OFF up to 100","39 min","Mithai, Street Food, Sandwich, Rolls, Pizza, Fast Food, Sichuan","Radha Krishna Sweets","3.0","star-fill","₹150 for one","700+ orders placed from here recently","Restaurant partner follows WHO protocol","700+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","37 min","Mithai, Street Food","₹150 for one","Ghasitaram Sweets N Gifts","3.9","star-fill","900+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/mahakali-restaurants","900+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/kings-shawarma-powai/order","https://www.zomato.com/mumbai/radha-krishna-sweets-2-santacruz-east/order","https://www.zomato.com/mumbai/ghasitaram-sweets-n-gifts-goregaon-east/order","4.5","star-fill"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","50% OFF up to 100","63 min","Fooze","3.8","star-fill","Burger, American, Fast Food","₹150 for one","400+ orders placed from here recently","","","50% OFF up to 100","37 min","North Indian, Chinese, Mughlai, Malwani, Sichuan","Lucky Restaurant","","","₹150 for one","200+ orders placed from here recently","","","","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","58 min","Chinese, Thai, Seafood, Sichuan","₹150 for one","Discovery Restaurant","3.9","star-fill","350+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/mahakali-restaurants","350+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/fooze-santacruz-east/order","https://www.zomato.com/mumbai/lucky-restaurant-near-andheri-west-station/order","https://www.zomato.com/mumbai/discovery-restaurant-juhu/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","86 min","Jamie Oliver's Diner","3.9","star-fill","Burger, Pizza, Salad, Fast Food","₹150 for one","75+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","75+ orders placed from here recently","50% OFF up to 100","46 min","Bakery, Desserts, Beverages","The Churro Co.","","","₹150 for one","550+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","550+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","39 min","North Indian","₹150 for one","Full On Punjab - Pure Veg","3.5","star-fill","225+ orders placed from here recently","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/jamie-olivers-diner-kurla/order","https://www.zomato.com/mumbai/the-churro-co-powai/order","https://www.zomato.com/mumbai/full-on-punjab-pure-veg-mahakali/order","",""
